id,date,local_date,score,announce_date,type,n_performers,popularity,venue,country,state,venue_score,venue_n_upcoming_events,listing_count,average_price,lowest_price,highest_price,median_price,segment,primary_performer,primary_performer_event_count,primary_performer_score,performer_2,performer_2_event_count,performer_2_score,sold_out
6051831,2023-08-06T04:30:00,2023-08-05T21:30:00,0.304,2023-06-09T00:00:00,comedy,1,0.635,Jimmy Kimmel's Comedy Club at the Linq Promenade,US,NV,0.49,85,20.0,197.0,197.0,197.0,197.0,theater,Bret Ernst,8,0.31,None,0,0.0,0
6038580,2023-08-06T04:30:00,2023-08-05T21:30:00,0.378,2023-05-30T00:00:00,theater,1,0.675,Flamingo Showroom at Flamingo Las Vegas,US,NV,0.64,237,164.0,206.0,107.0,340.0,228.0,theater,RuPaul's Drag Race,141,0.4,None,0,0.0,0
6025047,2023-08-06T04:30:00,2023-08-05T18:30:00,0.322,2023-05-18T00:00:00,concert,1,0.645,Blue Note Hawaii,US,HI,0.53,45,12.0,172.0,138.0,248.0,158.0,concert,Cory Wong,14,0.55,None,0,0.0,0
5857801,2023-08-06T04:30:00,2023-08-05T21:30:00,0.462,2022-10-29T00:00:00,cirque_du_soleil,1,0.713,O Theatre at Bellagio Las Vegas,US,NV,0.7,322,149.0,360.0,181.0,1262.0,322.0,theater,Cirque du Soleil: O,322,0.42,None,0,0.0,0
5844895,2023-08-06T04:30:00,2023-08-05T21:30:00,0.377,2022-10-14T00:00:00,theater,1,0.674,Jabbawockeez Theater at MGM Grand Hotel & Casino,US,NV,0.62,285,50.0,246.0,144.0,335.0,249.0,theater,Jabbawockeez,285,0.54,None,0,0.0,0
5857558,2023-08-06T04:30:00,2023-08-05T21:30:00,0.409,2022-10-29T00:00:00,cirque_du_soleil,1,0.686,Love Theatre at The Mirage,US,NV,0.66,306,472.0,300.0,150.0,1224.0,302.0,theater,Cirque du Soleil: The Beatles - Love,306,0.38,None,0,0.0,0
6041424,2023-08-06T04:30:00,2023-08-05T21:30:00,0.336,2023-05-31T00:00:00,comedy,1,0.654,Ontario Improv Comedy Club,US,CA,0.52,37,4.0,92.0,81.0,111.0,86.0,theater,DeRay Davis,10,0.49,None,0,0.0,0
5899398,2023-08-06T04:30:00,2023-08-05T21:30:00,0.384,2022-12-17T00:00:00,theater,1,0.68,Grand Canal Shoppes at the Venetian Las Vegas,US,NV,0.65,424,4.0,229.0,201.0,259.0,228.0,theater,Atomic Saloon Show,424,0.38,None,0,0.0,1
6088684,2023-08-06T04:30:00,2023-08-05T21:30:00,0.382,2023-07-13T00:00:00,concert,1,0.669,Time Nightclub,US,CA,0.39,1,10.0,106.0,73.0,156.0,101.0,concert,YG,15,0.59,None,0,0.0,0
5858037,2023-08-06T04:30:00,2023-08-05T21:30:00,0.404,2022-10-29T00:00:00,cirque_du_soleil,1,0.679,New York-New York Theater,US,NV,0.63,307,45.0,247.0,113.0,412.0,237.0,theater,Cirque du Soleil: Mad Apple,307,0.37,None,0,0.0,0
5857295,2023-08-06T04:30:00,2023-08-05T21:30:00,0.427,2022-10-29T00:00:00,cirque_du_soleil,1,0.687,Ka Theatre at MGM Grand Hotel,US,NV,0.62,302,267.0,290.0,102.0,1323.0,279.0,theater,Cirque du Soleil: Ka,302,0.36,None,0,0.0,0
5877779,2023-08-06T04:30:00,2023-08-05T21:30:00,0.427,2022-11-21T00:00:00,cirque_du_soleil,1,0.692,Michael Jackson ONE Theatre at Mandalay Bay Resort,US,NV,0.66,305,239.0,322.0,146.0,1385.0,322.0,theater,Cirque du Soleil: Michael Jackson ONE,305,0.4,None,0,0.0,0
6031260,2023-08-06T04:45:00,2023-08-05T21:45:00,0.281,2023-05-18T00:00:00,comedy,1,0.625,Punch Line Sacramento,US,CA,0.55,68,8.0,74.0,56.0,147.0,62.0,theater,Kyle Kinane,15,0.31,None,0,0.0,0
6039912,2023-08-06T04:45:00,2023-08-05T21:45:00,0.283,2023-05-31T00:00:00,concert,1,0.627,Tacoma Comedy Club,US,WA,0.46,43,4.0,124.0,81.0,179.0,99.0,concert,Andy Woodhull,3,0.24,None,0,0.0,0
5999708,2023-08-06T04:45:00,2023-08-05T21:45:00,0.253,2023-04-16T00:00:00,comedy,1,0.61,Cobb's Comedy Club,US,CA,0.54,54,13.0,135.0,64.0,595.0,87.0,theater,Becky Robinson,15,0.33,None,0,0.0,0
5822154,2023-08-06T05:00:00,2023-08-05T22:00:00,0.315,2022-09-27T00:00:00,dance_performance_tour,1,0.6,Harrahs Cabaret at Harrahs Las Vegas,US,NV,0.59,382,47.0,195.0,102.0,386.0,194.0,theater,X Country,109,0.27,None,0,0.0,0
6084212,2023-08-06T05:00:00,2023-08-05T22:00:00,0.502,2023-07-08T00:00:00,concert,1,0.724,Academy Nightclub,US,CA,0.44,3,13.0,226.0,152.0,413.0,218.0,concert,John Summit,6,0.62,None,0,0.0,0
5899276,2023-08-06T05:00:00,2023-08-05T22:00:00,0.35,2022-12-17T00:00:00,dance_performance_tour,1,0.613,Magic Mike Theater at SAHARA Las Vegas,US,NV,0.47,81,84.0,282.0,202.0,346.0,277.0,theater,Magic Mike Las Vegas,81,0.28,None,0,0.0,0
5993407,2023-08-06T05:00:00,2023-08-05T22:00:00,0.358,2023-04-10T00:00:00,concert,1,0.663,Zouk Nightclub Las Vegas,US,NV,0.51,27,15.0,248.0,135.0,351.0,233.0,concert,Zedd,13,0.61,None,0,0.0,0
5957481,2023-08-06T05:00:00,2023-08-05T22:00:00,0.373,2023-02-27T00:00:00,theater,1,0.674,Bugsy's Cabaret at Flamingo,US,NV,0.61,246,26.0,224.0,118.0,382.0,237.0,theater,X - Burlesque,215,0.38,None,0,0.0,0
5912154,2023-08-06T05:30:00,2023-08-05T22:30:00,0.502,2023-01-10T00:00:00,comedy,1,0.74,Encore at Wynn Las Vegas,US,NV,0.71,38,267.0,254.0,114.0,4529.0,219.0,theater,Sebastian Maniscalco,25,0.6,None,0,0.0,0
6033744,2023-08-06T05:30:00,2023-08-05T22:30:00,0.281,2023-05-20T00:00:00,concert,1,0.624,South Point Showroom at South Point Hotel Casino and Spa,US,NV,0.44,49,4.0,52.0,51.0,52.0,52.0,concert,Spazmatics - Las Vegas,8,0.28,None,0,0.0,1
6071519,2023-08-06T05:30:00,2023-08-05T22:30:00,0.317,2023-06-26T00:00:00,concert,1,0.643,Encore Beach Club,US,NV,0.48,11,16.0,127.0,50.0,293.0,72.0,concert,DJ Diesel,2,0.53,None,0,0.0,0
5946099,2023-08-06T05:30:00,2023-08-05T19:30:00,0.331,2023-02-15T00:00:00,classical,2,0.629,Tom Moffatt Waikiki Shell,US,HI,0.56,6,276.0,126.0,41.0,490.0,119.0,theater,Hawaii Symphony Orchestra,16,0.36,Dane Lam,13,0.21,0
5927566,2023-08-06T05:30:00,2023-08-05T22:30:00,0.371,2023-01-28T00:00:00,dance_performance_tour,1,0.668,Chippendales Theater at Rio Las Vegas,US,NV,0.58,161,62.0,207.0,115.0,535.0,189.0,theater,Chippendales,161,0.36,None,0,0.0,0
5864408,2023-08-06T06:00:00,2023-08-05T23:00:00,0.407,2022-11-06T00:00:00,theater,1,0.688,Spiegeltent at Caesars Palace,US,NV,0.67,424,82.0,402.0,283.0,1265.0,373.0,theater,Absinthe,424,0.41,None,0,0.0,0
5936947,2023-08-06T06:00:00,2023-08-05T23:00:00,0.361,2023-02-07T00:00:00,theater,1,0.664,Excalibur Hotel and Casino,US,NV,0.65,809,74.0,225.0,170.0,283.0,225.0,theater,Thunder From Down Under,249,0.36,None,0,0.0,0
5990166,2023-08-06T06:00:00,2023-08-05T23:00:00,0.206,2023-04-06T00:00:00,concert,1,0.584,Excalibur Hotel and Casino,US,NV,0.65,809,1.0,56.0,55.0,58.0,56.0,concert,Ultimate Music Experience,153,0.24,None,0,0.0,0
6025048,2023-08-06T07:00:00,2023-08-05T21:00:00,0.326,2023-05-18T00:00:00,concert,1,0.645,Blue Note Hawaii,US,HI,0.53,45,10.0,177.0,141.0,248.0,158.0,concert,Cory Wong,14,0.55,None,0,0.0,0
5843765,2023-08-06T07:30:00,2023-08-06T03:30:00,0.334,2022-10-13T00:00:00,minor_league_baseball,2,0.628,Virginia Credit Union Stadium,US,VA,0.44,17,30.0,37.0,25.0,63.0,31.0,sports,Fredericksburg Nationals,27,0.29,Salem Red Sox,35,0.3,1
6067525,2023-08-06T07:30:00,2023-08-06T03:30:00,0.49,2023-06-22T00:00:00,music_festival,1,0.679,Downsview Park,Canada,ON,0.37,4,1.0,329.0,329.0,329.0,329.0,concert,Veld Music Festival,4,0.33,None,0,0.0,1
5990600,2023-08-06T07:30:00,2023-08-06T03:30:00,0.478,2023-04-06T00:00:00,sports,1,0.711,Homewood Field,US,MD,0.29,3,235.0,118.0,47.0,401.0,111.0,sports,Premier Lacrosse League,15,0.48,None,0,0.0,0
5766341,2023-08-06T07:30:00,2023-08-06T03:30:00,0.484,2022-08-01T00:00:00,pga,2,0.725,Sedgefield Country Club,US,NC,0.45,5,12.0,112.0,70.0,299.0,100.0,sports,Wyndham Championship,5,0.36,PGA Tour,26,0.6,1
5766711,2023-08-06T07:30:00,2023-08-06T03:30:00,0.564,2022-08-02T00:00:00,music_festival,24,0.772,Parc Jean-Drapeau,Canada,QC,0.56,13,18.0,677.0,288.0,1699.0,449.0,concert,Osheaga Music and Arts Festival,4,0.53,Foals,5,0.64,0
6052758,2023-08-06T08:30:00,2023-08-06T03:30:00,0.466,2023-06-11T00:00:00,indycar,2,0.69,Big Machine Music City Grand Prix,US,TN,0.3,4,498.0,300.0,106.0,1630.0,320.0,sports,Music City Grand Prix,4,0.27,IndyCar Series,7,0.47,1
5868725,2023-08-06T08:30:00,2023-08-06T03:30:00,0.421,2022-11-11T00:00:00,music_festival,7,0.695,Avenue of the Saints Amphitheater,US,IA,0.51,4,4.0,250.0,222.0,270.0,247.0,concert,Hinterland Music Festival,4,0.46,Del Water Gap,34,0.56,1
6052688,2023-08-06T09:00:00,2023-08-06T04:00:00,0.0,2023-06-10T00:00:00,mls,1,0.0,Kansas City Live!,US,MO,0.0,1,1.0,,,,,sports,World Cup Watch Party,1,0.0,None,0,0.0,0
6051532,2023-08-06T09:30:00,2023-08-06T03:30:00,0.294,2023-06-09T00:00:00,auto_racing,1,0.63,Buffalo Chip Campground,US,SD,0.0,1,1.0,91.0,91.0,91.0,91.0,sports,American Flat Track,3,0.33,None,0,0.0,0
5968036,2023-08-06T10:30:00,2023-08-06T03:30:00,0.361,2023-03-14T00:00:00,sports,1,0.659,Borleske Stadium,US,WA,0.31,3,7.0,47.0,37.0,54.0,49.0,sports,Walla Walla Sweets,3,0.29,None,0,0.0,0
5936516,2023-08-06T10:30:00,2023-08-06T03:30:00,0.367,2023-02-07T00:00:00,concert,1,0.662,Spotlight 29 Casino,US,CA,0.49,3,315.0,178.0,99.0,546.0,162.0,concert,Trace Adkins,8,0.44,None,0,0.0,0
5936018,2023-08-06T12:00:00,2023-08-06T07:00:00,0.366,2023-02-07T00:00:00,auto_racing,1,0.66,Road America,US,WI,0.43,7,1.0,129.0,129.0,130.0,129.0,sports,IMSA Sportscar Weekend,4,0.28,None,0,0.0,0
5954299,2023-08-06T12:00:00,2023-08-06T08:00:00,0.0,2023-02-22T00:00:00,golf,1,0.0,The Greenbrier,US,WV,0.33,4,14.0,109.0,54.0,315.0,88.0,sports,LIV Golf Invitational,18,0.0,None,0,0.0,0
6054717,2023-08-06T13:00:00,2023-08-06T09:00:00,0.328,2023-06-13T00:00:00,family,1,0.636,Cross Insurance Arena,US,ME,0.64,61,2.0,95.0,93.0,100.0,94.0,theater,Jurassic Quest,19,0.26,None,0,0.0,1
6033248,2023-08-06T15:00:00,2023-08-06T10:00:00,0.378,2023-05-19T00:00:00,theater,1,0.665,Marriott Theatre (Lincolnshire),US,IL,0.6,185,6.0,62.0,61.0,63.0,61.0,theater,Elephant and Piggies We Are In A Play,9,0.32,None,0,0.0,1
5794969,2023-08-06T15:00:00,2023-08-06T11:00:00,0.337,2022-09-01T00:00:00,tennis,1,0.688,Centre Court - IGA Stadium,Canada,QC,0.55,15,194.0,53.0,17.0,101.0,59.0,sports,National Bank Open - WTA Women's Tennis,27,0.35,None,0,0.0,0
6097460,2023-08-06T15:00:00,2023-08-06T11:00:00,0.446,2023-07-25T00:00:00,sports,2,0.714,Saratoga Race Course,US,NY,0.64,50,38.0,73.0,73.0,73.0,73.0,sports,Saratoga Race Course Pick Six Picnic Paddock,24,0.39,Saratoga Race Course Meet,51,0.42,0
6002511,2023-08-06T15:00:00,2023-08-06T11:00:00,0.373,2023-04-19T00:00:00,sports,1,0.662,Saratoga Race Course,US,NY,0.64,50,99.0,99.0,59.0,132.0,112.0,sports,Saratoga Race Course Meet,51,0.42,None,0,0.0,0
6061044,2023-08-06T15:00:00,2023-08-06T11:00:00,0.388,2023-06-19T00:00:00,family,1,0.65,Plateau Parking Lot at National Harbor,US,MD,0.5,24,290.0,105.0,56.0,416.0,93.0,theater,UniverSoul Circus,24,0.35,None,0,0.0,0
5922105,2023-08-06T15:00:00,2023-08-06T11:00:00,0.455,2023-01-23T00:00:00,tennis,1,0.657,Rogers Court,Canada,QC,0.39,12,15.0,56.0,50.0,98.0,56.0,sports,National Bank Open - WTA Women's Tennis,27,0.35,None,0,0.0,1
5989605,2023-08-06T15:00:00,2023-08-06T11:00:00,0.262,2023-04-06T00:00:00,concert,1,0.603,Ocean Resort Casino - HQ2 Beachclub,US,NJ,0.51,7,13.0,45.0,34.0,76.0,41.0,concert,Crankdat,13,0.42,None,0,0.0,0
6091105,2023-08-06T15:30:00,2023-08-06T11:30:00,0.254,2023-07-17T00:00:00,family,1,0.63,Coliseo Roberto Clemente,Puerto Rico,,0.35,21,29.0,107.0,46.0,202.0,73.0,theater,Disney On Ice: Dream Big,14,0.41,None,0,0.0,0
5963409,2023-08-06T15:45:00,2023-08-06T10:45:00,0.413,2023-03-07T00:00:00,sports,3,0.685,Now Arena,US,IL,0.65,23,197.0,73.0,40.0,85.0,74.0,sports,US Classic - Gymnastics,6,0.52,USA Gymnastics,17,0.47,0
5992102,2023-08-06T16:00:00,2023-08-06T12:00:00,0.425,2023-04-07T00:00:00,family,1,0.672,Duke Energy Center for the Arts - Mahaffey Theater,US,FL,0.63,28,495.0,187.0,92.0,733.0,166.0,theater,Paw Patrol Live,147,0.39,None,0,0.0,0
5974680,2023-08-06T16:00:00,2023-08-06T12:00:00,0.36,2023-03-21T00:00:00,minor_league_baseball,2,0.63,BayCare Ballpark,US,FL,0.64,17,27.0,41.0,22.0,77.0,36.0,sports,Clearwater Threshers,27,0.29,Lakeland Flying Tigers,36,0.29,0
6065172,2023-08-06T16:00:00,2023-08-06T12:00:00,0.96,2023-06-20T00:00:00,tennis,1,0.952,Fitzgerald Tennis Stadium at Rock Creek Park Tennis Center,US,DC,0.82,9,144.0,418.0,180.0,1200.0,398.0,sports,Mubadala Citi DC Open,9,0.75,None,0,0.0,0
5977709,2023-08-06T16:00:00,2023-08-06T12:00:00,0.333,2023-03-23T00:00:00,minor_league_baseball,2,0.632,LECOM Park,US,FL,0.58,17,21.0,48.0,26.0,68.0,49.0,sports,Bradenton Marauders,34,0.3,Tampa Tarpons,29,0.3,0
5999154,2023-08-06T16:00:00,2023-08-06T12:00:00,0.311,2023-04-16T00:00:00,family,1,0.621,Cross Insurance Center,US,ME,0.6,17,5.0,44.0,31.0,59.0,45.0,theater,Bangor State Fair,4,0.18,None,0,0.0,0
5977030,2023-08-06T16:00:00,2023-08-06T12:00:00,0.359,2023-03-23T00:00:00,theater,1,0.654,New World Stages / Stage 2,US,NY,0.55,109,48.0,383.0,87.0,633.0,403.0,theater,The Gazillion Bubble Show,109,0.35,None,0,0.0,0
6017311,2023-08-06T16:00:00,2023-08-06T12:00:00,0.329,2023-05-08T00:00:00,minor_league_baseball,1,0.621,TD Ballpark,US,FL,0.61,29,5.0,43.0,31.0,48.0,43.0,sports,Dunedin Blue Jays,41,0.29,None,0,0.0,0
6069562,2023-08-06T16:00:00,2023-08-06T12:00:00,0.275,2023-06-24T00:00:00,concert,1,0.61,Elevation 27,US,VA,0.45,22,11.0,71.0,37.0,382.0,53.0,concert,The Rock and Roll Playhouse,3,0.46,None,0,0.0,0
5789558,2023-08-06T16:05:00,2023-08-06T12:05:00,0.747,2022-08-24T00:00:00,mlb,2,0.847,Progressive Field,US,OH,0.84,124,241.0,101.0,42.0,241.0,92.0,sports,Cleveland Guardians,230,0.63,Chicago White Sox,216,0.64,0
5964774,2023-08-06T16:07:00,2023-08-06T12:07:00,0.442,2023-03-08T00:00:00,baseball,2,0.696,Thomas More Stadium,US,KY,0.48,15,12.0,37.0,24.0,56.0,33.0,sports,Florence Y'alls,29,0.4,Windy City ThunderBolts,21,0.39,0
5993441,2023-08-06T16:30:00,2023-08-06T12:30:00,0.342,2023-04-10T00:00:00,music_festival,6,0.648,Franklin Music Hall,US,PA,0.67,37,6.0,219.0,140.0,466.0,150.0,concert,This Is Hardcore Fest,4,0.26,Bane,4,0.33,0
5982118,2023-08-06T16:40:00,2023-08-06T12:40:00,0.46,2023-03-28T00:00:00,horse_racing,1,0.697,Monmouth Park,US,NJ,0.67,38,27.0,6.0,6.0,6.0,6.0,sports,Monmouth Park,38,0.46,None,0,0.0,0
5982194,2023-08-06T16:40:00,2023-08-06T12:40:00,0.43,2023-03-28T00:00:00,horse_racing,1,0.681,Monmouth Park,US,NJ,0.67,38,66.0,5.0,5.0,5.0,5.0,sports,Monmouth Park,38,0.46,None,0,0.0,0
6041356,2023-08-06T17:00:00,2023-08-06T13:00:00,0.383,2023-05-31T00:00:00,cirque_du_soleil,1,0.664,Under The White Big Top - Montreal,Canada,QC,0.4,1,10.0,248.0,143.0,410.0,198.0,theater,Cirque du Soleil: ECHO,175,0.39,None,0,0.0,0
5983787,2023-08-06T17:00:00,2023-08-06T13:00:00,0.517,2023-03-31T00:00:00,monster_truck,1,0.734,Enmarket Arena,US,GA,0.71,52,322.0,116.0,46.0,387.0,108.0,sports,Monster Jam,73,0.63,None,0,0.0,0
5766707,2023-08-06T17:00:00,2023-08-06T12:00:00,0.792,2022-08-02T00:00:00,music_festival,29,0.88,Grant Park,US,IL,0.73,5,6.0,1214.0,650.0,2682.0,818.0,concert,Lollapalooza,5,0.74,Afrojack,2,0.69,0
5912226,2023-08-06T17:00:00,2023-08-06T13:00:00,0.476,2023-01-10T00:00:00,broadway_tickets_national,1,0.522,Lexington Opera House,US,KY,0.56,32,232.0,210.0,95.0,739.0,195.0,theater,Memphis - The Musical,5,0.25,None,0,0.0,0
5983227,2023-08-06T17:00:00,2023-08-06T13:00:00,0.308,2023-03-29T00:00:00,minor_league_baseball,1,0.627,Harry Grove Stadium,US,MD,0.47,31,27.0,43.0,26.0,65.0,43.0,sports,Frederick Keys,27,0.29,None,0,0.0,0
5711378,2023-08-06T17:00:00,2023-08-06T13:00:00,0.459,2022-05-14T00:00:00,theater,1,0.706,Ohio Theatre - Columbus,US,OH,0.67,123,282.0,248.0,111.0,555.0,258.0,theater,Frozen - The Musical,263,0.43,None,0,0.0,0
6107369,2023-08-06T17:00:00,2023-08-06T13:00:00,0.0,2023-07-30T00:00:00,family,1,0.0,Holyoke Mall,US,MA,0.0,9,2.0,35.0,35.0,36.0,35.0,theater,Flip Circus,9,0.32,None,0,0.0,0
6016945,2023-08-06T17:00:00,2023-08-06T13:00:00,0.424,2023-05-08T00:00:00,baseball,1,0.686,Raymond Chabot Grant Thornton Park (RCGT Park),Canada,ON,0.47,17,8.0,47.0,30.0,62.0,41.0,sports,Ottawa Titans,23,0.37,None,0,0.0,0
6029518,2023-08-06T17:00:00,2023-08-06T13:00:00,0.358,2023-05-18T00:00:00,broadway_tickets_national,1,0.647,The Theater Center,US,NY,0.59,284,24.0,130.0,84.0,198.0,127.0,theater,The Office! A Musical Parody,80,0.35,None,0,0.0,1
5721053,2023-08-06T17:00:00,2023-08-06T13:00:00,0.448,2022-06-06T00:00:00,broadway_tickets_national,1,0.701,Peace Concert Hall At The Peace Center,US,SC,0.6,37,7.0,385.0,318.0,475.0,391.0,theater,Wicked,611,0.48,None,0,0.0,0
5928512,2023-08-06T17:00:00,2023-08-06T13:00:00,0.437,2023-01-30T00:00:00,broadway_tickets_national,1,0.699,Proctors Theatre,US,NY,0.47,98,2.0,164.0,103.0,225.0,103.0,theater,The Lion King,593,0.49,None,0,0.0,1
5978058,2023-08-06T17:00:00,2023-08-06T13:00:00,0.342,2023-03-23T00:00:00,minor_league_baseball,1,0.626,Grainger Stadium,US,NC,0.42,17,14.0,35.0,24.0,38.0,37.0,sports,Down East Wood Ducks,29,0.3,None,0,0.0,0
6037000,2023-08-06T17:00:00,2023-08-06T13:00:00,0.238,2023-05-27T00:00:00,concert,1,0.59,Punch Line Philly,US,PA,0.49,53,10.0,50.0,33.0,135.0,44.0,concert,Rich Medina,1,0.2,None,0,0.0,0
5841138,2023-08-06T17:00:00,2023-08-06T13:00:00,0.333,2022-10-12T00:00:00,minor_league_baseball,2,0.625,Peoples Natural Gas Field,US,PA,0.46,23,55.0,34.0,21.0,69.0,30.0,sports,Altoona Curve,41,0.31,Richmond Flying Squirrels,41,0.35,0
6092657,2023-08-06T17:00:00,2023-08-06T13:00:00,0.467,2023-07-18T00:00:00,concert,1,0.709,Indian Ranch,US,MA,0.54,9,12.0,111.0,76.0,184.0,104.0,concert,Dylan Scott,22,0.51,None,0,0.0,0
5849952,2023-08-06T17:05:00,2023-08-06T13:05:00,0.364,2022-10-22T00:00:00,minor_league_baseball,2,0.628,PNC Field,US,PA,0.52,24,230.0,53.0,25.0,436.0,44.0,sports,Scranton Wilkes-Barre RailRiders,48,0.36,Rochester Red Wings,48,0.35,0
5842374,2023-08-06T17:05:00,2023-08-06T13:05:00,0.405,2022-10-13T00:00:00,minor_league_baseball,2,0.658,ShoreTown Ballpark,US,NJ,0.48,18,26.0,54.0,29.0,89.0,57.0,sports,Jersey Shore BlueClaws,36,0.32,Brooklyn Cyclones,36,0.37,0
5931866,2023-08-06T17:05:00,2023-08-06T13:05:00,0.363,2023-02-02T00:00:00,minor_league_baseball,2,0.636,Prince Georges Stadium,US,MD,0.45,17,20.0,47.0,27.0,64.0,48.0,sports,Bowie Baysox,41,0.34,Portland Sea Dogs,41,0.36,0
5841399,2023-08-06T17:05:00,2023-08-06T13:05:00,0.39,2022-10-12T00:00:00,minor_league_baseball,2,0.649,Coolray Field,US,GA,0.51,24,638.0,62.0,25.0,567.0,62.0,sports,Gwinnett Stripers,48,0.39,Indianapolis Indians,48,0.37,0
5839120,2023-08-06T17:05:00,2023-08-06T13:05:00,0.422,2022-10-11T00:00:00,minor_league_baseball,2,0.664,NBT Bank Stadium,US,NY,0.57,30,32.0,39.0,21.0,65.0,34.0,sports,Syracuse Mets,47,0.37,Worcester Red Sox,47,0.37,0
5813139,2023-08-06T17:05:00,2023-08-06T13:05:00,0.459,2022-09-16T00:00:00,minor_league_baseball,2,0.687,Day Air Ballpark,US,OH,0.61,17,178.0,42.0,17.0,127.0,35.0,sports,Dayton Dragons,35,0.4,Beloit Snappers,29,0.33,0
5934541,2023-08-06T17:05:00,2023-08-06T13:05:00,0.367,2023-02-04T00:00:00,minor_league_baseball,2,0.601,Daniel S Frawley Stadium,US,DE,0.44,17,37.0,44.0,24.0,66.0,43.0,sports,Wilmington Blue Rocks,35,0.31,Hudson Valley Renegades,35,0.35,0
5895832,2023-08-06T17:05:00,2023-08-06T13:05:00,0.361,2022-12-13T00:00:00,minor_league_baseball,2,0.622,Parkview Field,US,IN,0.54,17,25.0,39.0,22.0,59.0,36.0,sports,Fort Wayne TinCaps,35,0.34,Great Lakes Loons,35,0.35,0
5836998,2023-08-06T17:05:00,2023-08-06T13:05:00,0.449,2022-10-10T00:00:00,minor_league_baseball,2,0.677,Louisville Slugger Field,US,KY,0.6,23,116.0,38.0,21.0,78.0,37.0,sports,Louisville Bats,47,0.4,Omaha Storm Chasers,47,0.36,0
5792612,2023-08-06T17:10:00,2023-08-06T13:10:00,0.527,2022-08-30T00:00:00,minor_league_baseball,2,0.726,Dunkin Donuts Park,US,CT,0.65,24,106.0,43.0,25.0,164.0,40.0,sports,Hartford Yard Goats,41,0.43,Reading Fightin Phils,41,0.38,1
5988960,2023-08-06T17:30:00,2023-08-06T11:30:00,0.353,2023-04-04T00:00:00,minor_league_baseball,1,0.65,Centene Stadium - MT,US,MT,0.42,18,22.0,31.0,15.0,54.0,31.0,sports,Great Falls Voyagers,21,0.3,None,0,0.0,0
6032947,2023-08-06T17:30:00,2023-08-06T13:30:00,0.469,2023-05-19T00:00:00,broadway_tickets_national,1,0.707,Princess of Wales Theatre Toronto,Canada,ON,0.6,29,30.0,332.0,135.0,1091.0,207.0,theater,Hamilton,521,0.51,None,0,0.0,0
5949222,2023-08-06T17:30:00,2023-08-06T13:30:00,0.406,2023-02-16T00:00:00,cirque_du_soleil,1,0.679,Walt Disney World Resort,US,FL,0.63,222,23.0,262.0,163.0,514.0,237.0,theater,Cirque du Soleil Drawn to Life,216,0.39,None,0,0.0,1
5721099,2023-08-06T17:30:00,2023-08-06T13:30:00,0.461,2022-06-06T00:00:00,theater,1,0.709,Kennedy Center Opera House,US,DC,0.73,148,146.0,169.0,67.0,364.0,161.0,theater,Moulin Rouge! The Musical,553,0.65,None,0,0.0,0
5912873,2023-08-06T17:35:00,2023-08-06T13:35:00,0.36,2023-01-11T00:00:00,minor_league_baseball,2,0.625,SRP Park,US,SC,0.51,17,36.0,40.0,28.0,51.0,38.0,sports,Augusta GreenJackets,29,0.32,Columbia Fireflies,35,0.32,0
5804936,2023-08-06T17:35:00,2023-08-06T13:35:00,0.431,2022-09-09T00:00:00,minor_league_baseball,2,0.672,Coca-Cola Park,US,PA,0.58,24,69.0,39.0,24.0,103.0,36.0,sports,Lehigh Valley IronPigs,48,0.38,Buffalo Bisons,48,0.35,0
5968188,2023-08-06T17:35:00,2023-08-06T13:35:00,0.362,2023-03-14T00:00:00,sports,1,0.654,Port Arthur Stadium,Canada,ON,0.35,6,4.0,56.0,51.0,62.0,55.0,sports,Thunder Bay Border Cats,6,0.3,None,0,0.0,0
5895619,2023-08-06T17:35:00,2023-08-06T13:35:00,0.343,2022-12-13T00:00:00,minor_league_baseball,2,0.623,UPMC Park,US,PA,0.46,23,16.0,39.0,29.0,59.0,37.0,sports,Erie SeaWolves,41,0.33,Harrisburg Senators,41,0.32,0
5787951,2023-08-06T17:35:00,2023-08-06T13:35:00,0.81,2022-08-24T00:00:00,mlb,2,0.875,Oriole Park at Camden Yards,US,MD,0.86,124,402.0,133.0,35.0,11804.0,91.0,sports,Baltimore Orioles,231,0.64,New York Mets,216,0.69,0
5968472,2023-08-06T17:35:00,2023-08-06T12:35:00,0.382,2023-03-14T00:00:00,sports,1,0.654,Warner Park,US,WI,0.4,6,10.0,52.0,31.0,70.0,53.0,sports,Madison Mallards,7,0.33,None,0,0.0,0
5785526,2023-08-06T17:35:00,2023-08-06T13:35:00,0.898,2022-08-24T00:00:00,mlb,2,0.92,Yankee Stadium,US,NY,0.94,126,1162.0,989.0,21.0,214749.0,82.0,sports,New York Yankees,231,0.72,Houston Astros,228,0.7,0
5786172,2023-08-06T17:35:00,2023-08-06T13:35:00,0.875,2022-08-24T00:00:00,mlb,2,0.914,Fenway Park,US,MA,0.94,130,835.0,174.0,59.0,1295.0,134.0,sports,Boston Red Sox,231,0.7,Toronto Blue Jays,230,0.65,0
5787406,2023-08-06T17:35:00,2023-08-06T13:35:00,0.858,2022-08-24T00:00:00,mlb,2,0.901,Citizens Bank Park,US,PA,0.9,132,374.0,90.0,35.0,698.0,69.0,sports,Philadelphia Phillies,228,0.68,Kansas City Royals,216,0.62,0
